arxiv_id,concept_iri,canonical_label,usage_context,extraction_rule
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1988,Formula,"route to Li-Yorke chaos for the two-strategy EMD map at large step size, a linear-program formulation for minimum-cost steering, and supporting simulations, appear in the appendices.",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1703,Matrix,"en the fixed-point set is a singleton), and extend the selection property to monotone polymatrix games through variational inequalities. Although a static EDRE coincides with an $\varepsilon$-Nash equilibri",MathEntRuler lexical concept match
2606.18194v1,http://example.org/mathkg/Limit,Limit,s three properties to hold simultaneously for the same profile and learning run: (E1) the limit profile is an $\varepsilon$-Nash equilibrium at a product distribution; (E2) along the entire learning trajec,MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,"ilde{\mathcal{O}}(\sqrt{T})$ with high probability; and (E3) the limit profile is a fixed point of the EMD map, so that it is selected by the dynamics rather than merely certified as an equilibrium. We pro",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"uilibrium, its content is dynamic: robust (positive-measure) selection under EMD excludes linearly unstable equilibria, so EDRE acts as a Nash equilibrium equipped with a dynamic certificate rather than a",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2410,Probability,"aggregate (summed-unilateral) deviation gain is $\tilde{\mathcal{O}}(\sqrt{T})$ with high probability; and (E3) the limit profile is a fixed point of the EMD map, so that it is selected by the dynamics rather th",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"(\sqrt{T})$ with high probability; and (E3) the limit profile is a fixed point of the EMD map, so that it is selected by the dynamics rather than merely certified as an equilibrium. We prove that the $\s",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,"wo-strategy EMD map at large step size, a linear-program formulation for minimum-cost steering, and supporting simulations, appear in the appendices.",MathEntRuler lexical concept match
2606.18194v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1741,Theorem,"tion-regret rate is order-tight, establish existence in exact-potential games (via Nash's theorem, with a constructive proximal route under concavity) together with Lyapunov monotonicity of EMD (and pointwis",MathEntRuler lexical concept match
2606.18185v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1703,Matrix,An Encoder-Transformer Architecture for Recognition of the Jordan Structure of a Matrix We propose a machine-learning framework for detecting whether a given matrix is a perturbation of a matrix wi,MathEntRuler lexical concept match
2606.18185v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"ynthetically generated, robustly perturbed data and outperforms a classical numerical baseline. Moreover, we demonstrate that the learned model generalizes to several classes of matrices not seen during t",MathEntRuler lexical concept match
2606.18185v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,demonstrate that the learned model generalizes to several classes of matrices not seen during training. These results suggest that the architecture captures structural properties associated with matrix d,MathEntRuler lexical concept match
2606.18183v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,with Linear Features under Markovian Noise Temporal difference (TD) learning with linear function approximation is a core method for policy evaluation. Its classical continuous-time description is an ordinar,MathEntRuler lexical concept match
2606.18183v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2134,Constant,"erator from the influence of Markovian sampling. As a consequence, the model explains the constant-stepsize error floor through the interaction between Markovian long-run covariance and the contraction geomet",MathEntRuler lexical concept match
2606.18183v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,"policy evaluation. Its classical continuous-time description is an ordinary differential equation (ODE), which captures the asymptotic mean dynamics but neglects stochastic fluctuations determining the error",MathEntRuler lexical concept match
2606.18183v1,http://example.org/mathkg/Sequence,Sequence,"erned by the projected Bellman operator from the influence of Markovian sampling. As a consequence, the model explains the constant-stepsize error floor through the interaction between Markovian long-run cova",MathEntRuler lexical concept match
2606.18183v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,A Diffusion Approximation for Temporal-Difference Learning with Linear Features under Markovian Noise Temporal difference (TD) learning with linear function approximation is a co,MathEntRuler lexical concept match
2606.18183v1,http://example.org/mathkg/Mean,Mean,"ime description is an ordinary differential equation (ODE), which captures the asymptotic mean dynamics but neglects stochastic fluctuations determining the error floor. We introduce a stochastic differen",MathEntRuler lexical concept match
2606.18183v1,http://example.org/mathkg/Variance,Variance,ns the constant-stepsize error floor through the interaction between Markovian long-run covariance and the contraction geometry of the projected Bellman operator.,MathEntRuler lexical concept match
2606.18183v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,"vian Noise Temporal difference (TD) learning with linear function approximation is a core method for policy evaluation. Its classical continuous-time description is an ordinary differential equation (ODE),",MathEntRuler lexical concept match
2606.18183v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E3,Geometry,r floor through the interaction between Markovian long-run covariance and the contraction geometry of the projected Bellman operator.,MathEntRuler lexical concept match
2606.18182v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"r-Moser type inequality in fractional Sobolev spaces with singularities on smooth compact sets of codimension $k$, where $1 < k < d$ and $sp = d$. The singular term is given by the inverse $d$-th power o",MathEntRuler lexical concept match
2606.18182v1,http://example.org/mathkg/Equality,Equality,Trudinger-Moser type inequality in fractional Sobolev space with singularity on smooth submanifold We prove a Trudinger-Moser type inequality,MathEntRuler lexical concept match
2606.18182v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1202,Inequality,Trudinger-Moser type inequality in fractional Sobolev space with singularity on smooth submanifold We prove a Trudinger-Moser type inequality,MathEntRuler lexical concept match
2606.18182v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2134,Constant,"ctional Hardy inequality adapted to smooth submanifolds, and we show the sharpness of the constant. We also establish the equivalence of two natural fractional Sobolev spaces vanishing on the singular set.",MathEntRuler lexical concept match
2606.18182v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2108,Distance,"e $1 < k < d$ and $sp = d$. The singular term is given by the inverse $d$-th power of the distance to the submanifold. The proof is based on a fractional Hardy inequality adapted to smooth submanifolds, and w",MathEntRuler lexical concept match
2606.18182v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"pe inequality in fractional Sobolev spaces with singularities on smooth compact sets of codimension $k$, where $1 < k < d$ and $sp = d$. The singular term is given by the inverse $d$-th power of the distance t",MathEntRuler lexical concept match
2606.18177v1,http://example.org/mathkg/Element,Element,"ssible tangential motion We develop a minimizing-movement framework for parametric finite element approximations of geometric gradient flows with admissible tangential motion. At each time step, the discrete",MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,satisfies the constraint. This condition keeps the identity map available as a comparison function and yields the natural stability estimate. The framework recovers the classical Barrett--Garcke--Nürnberg (BG,MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1988,Formula,work recovers the classical Barrett--Garcke--Nürnberg (BGN) scheme from the unconstrained formulation and the dual minimal-deformation-rate (MDR) scheme from the MDR constraint. We further introduce two new,MathEntRuler lexical concept match
2606.18177v1,http://example.org/mathkg/Tangent,Tangent,A minimizing-movement framework for geometric gradient flows with admissible tangential motion We develop a minimizing-movement framework for parametric finite element approximations of geometri,MathEntRuler lexical concept match
2606.18177v1,http://example.org/mathkg/Mean,Mean,"t energy. The metric determines the normal geometric evolution: the $L^2(Γ)$ metric gives mean curvature flow, while the $H^{-1}(Γ)$ metric gives surface diffusion flow. Tangential velocity is selected in",MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1361,Motion,A minimizing-movement framework for geometric gradient flows with admissible tangential motion We develop a minimizing-movement framework for parametric finite element approximations of geometric gradient,MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1317,Comparison,entity map satisfies the constraint. This condition keeps the identity map available as a comparison function and yields the natural stability estimate. The framework recovers the classical Barrett--Garcke--Nür,MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"Tangential velocity is selected independently through weak constraints on the deformation map. The central structural condition is admissibility, namely, that the identity map satisfies the constraint. T",MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1380,Deformation,"usion flow. Tangential velocity is selected independently through weak constraints on the deformation map. The central structural condition is admissibility, namely, that the identity map satisfies the constrain",MathEntRuler lexical concept match
2606.18177v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1700,Gradient,A minimizing-movement framework for geometric gradient flows with admissible tangential motion We develop a minimizing-movement framework for parametric finite elem,MathEntRuler lexical concept match
2606.18175v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,We present a numerical method for the forward solution of nonlinear partial differential equations (PDEs) in which Bellman-Kalaba quasilinearization reduces the nonlinear problem to a sequence of linear subp,MathEntRuler lexical concept match
2606.18175v1,http://example.org/mathkg/Polynomial,Polynomial,"e parameters enter linearly, including random-feature extreme learning machines, spectral polynomial bases, and trigonometric expansions, each implemented as a physics-informed neural network. The method thus r",MathEntRuler lexical concept match
2606.18175v1,http://example.org/mathkg/Scalar,Scalar,"timization tolerance. The method, denoted LiL-Q, is assessed on seven benchmarks spanning scalar nonlinear PDEs (Bratu, viscous Burgers, Buckley-Leverett), coupled systems (plane-strain elasticity and the i",MathEntRuler lexical concept match
2606.18175v1,http://example.org/mathkg/Limit,Limit,ormed neural network. The method thus replaces the nonconvex gradient-based training that limits standard PINNs with a convex per-step solve. We establish local Newton-Kantorovich convergence of the outer,MathEntRuler lexical concept match
